3061,平安里-42号,118.782864,32.076862,江苏省南京市鼓楼区平安里42号,江苏省,南京市,鼓楼区,1,519c22931778f61881a12e58
3062,微分商务中心,118.785301,32.07242,江苏省南京市鼓楼区云南北路28号,江苏省,南京市,鼓楼区,1,4a78ef5136dddbcc465726bb
3063,南泰大厦,118.786917,32.073081,南京市鼓楼区云南北路77号,江苏省,南京市,鼓楼区,1,1020060fcb1242a61994c6a3
3064,社会公益创新园,118.787058,32.073063,南京市鼓楼区云南北路79号,江苏省,南京市,鼓楼区,1,e32e6accc7a11574c9fa5fe8
3065,平安里-44号,118.782769,32.076812,南京市鼓楼区平安里44号楼,江苏省,南京市,鼓楼区,1,56b3a513062072512dfaa756
3066,平安里-46号,118.782613,32.076923,南京市鼓楼区平安里46号楼,江苏省,南京市,鼓楼区,1,b5868559033137799c09f76b
3067,狮子桥,118.784593,32.072753,南京市鼓楼区云南北路28号,江苏省,南京市,鼓楼区,1,764672e507cd6fb495ec84e2
3068,中国药科大学-女生宿舍,118.789835,32.077206,南京市鼓楼区童家巷20号-3号,江苏省,南京市,鼓楼区,1,32c4eb6c5f07e63595f08c87
3069,丁家桥小区,118.784237,32.078206,南京市鼓楼区丁家桥26号,江苏省,南京市,鼓楼区,1,008b62611a0b644831f71d33
3070,湖北路87-89小区,118.782165,32.074324,南京市鼓楼区湖北路87-89号,江苏省,南京市,鼓楼区,1,c232517894c9dcc514b54b8c
3071,平安里-1号,118.782306,32.076985,平安里1号楼,江苏省,南京市,鼓楼区,1,beaf793e3231e03b081cc7d4
3072,高云岭-56号,118.789068,32.074513,江苏省南京市鼓楼区高云岭56号,江苏省,南京市,鼓楼区,1,135aad096814310040024516
3073,中国药科大学玄武门校区学生宿舍-7号楼,118.788015,32.078652,南京市鼓楼区童家巷24号中国药科大学玄武门校区,江苏省,南京市,鼓楼区,1,0caadd5bff4a264076e5b611
3074,新泉里小区,118.78403,32.072253,南京市鼓楼区湖北路21号,江苏省,南京市,鼓楼区,1,8fde79ccbf7798bf94ca07a3
3075,平安里-7号,118.781811,32.077069,南京市鼓楼区平安里7号9号11号,江苏省,南京市,鼓楼区,1,dfb14043fb8b3bbb08f5eb66
3076,平安里-9号,118.781843,32.076822,平安里9号楼,江苏省,南京市,鼓楼区,1,2a0a4f2d4b6213fdc16c14ec
3077,高云岭-50号,118.788844,32.073572,南京市鼓楼区高云岭50号楼,江苏省,南京市,鼓楼区,1,98102a3243969f9cf4231096
3078,高云岭-50号,118.788844,32.073572,南京市鼓楼区高云岭50号楼,江苏省,南京市,鼓楼区,1,98102a3243969f9cf4231096
3079,高云岭-48号,118.788947,32.073619,南京市鼓楼区高云岭48号楼,江苏省,南京市,鼓楼区,1,7184d8e0b2ea5d67223bf2e3
3080,开元大厦,118.784707,32.07191,南京市鼓楼区湖北路3号,江苏省,南京市,鼓楼区,1,b7021bf8b71e7d87f5e73ba0
3081,凤凰广场,118.789559,32.074938,鼓楼区湖南路1号,江苏省,南京市,鼓楼区,1,611e0bfb2aa0041f88b98849
3082,中国药科大学(玄武门校区)学生宿舍-4号楼,118.787684,32.078389,南京市鼓楼区童家巷24号中国药科大学(玄武门校区)学生宿舍4号楼,江苏省,南京市,鼓楼区,1,34efbe623177615ed618b7f9
3083,天星翠琅大厦,118.785879,32.072049,云南北路49号,江苏省,南京市,鼓楼区,1,31ade1ccf7da5cc44d776e81
3084,中国药科大学-女生宿舍,118.789835,32.077206,南京市鼓楼区童家巷20号-3号,江苏省,南京市,鼓楼区,1,32c4eb6c5f07e63595f08c87
3085,高云岭-46号,118.788952,32.073272,高云岭46号楼,江苏省,南京市,鼓楼区,1,e613679216fa58a1ae080ff5
3087,中共江苏省委党校,118.766657,32.075138,南京市鼓楼区水佐岗49号,江苏省,南京市,鼓楼区,1,cf8d90c6c38d1dc11f3894b3
3088,中国药科大学(玄武门校区)学生宿舍-5号楼,118.787775,32.078644,江苏省南京市鼓楼区童家巷24号中国药科大学玄武门校区,江苏省,南京市,鼓楼区,1,aa85bcd8b15db2a46f3e1b0c
